Rank,EntryId,Username,Score,Max Possible Score,Winnings,Rd of 64,Rd of 32,Rd of 16,Rd of 8,Last 4,Championship,Tiebreaker
1,debf1c2f-5afa-433e-8916-dbd6777c209c,adyrus,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,2 Marquette | 1 Alabama | 2 Texas | 3 Gonzaga,1 Alabama | 2 Texas,1 Alabama,141
1,d1c8ac6f-a064-4f11-8270-721031163bc0,aeff15,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 10 USC | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 10 Penn State | 1 Kansas | 12 VCU | 6 TCU | 2 UCLA,1 Purdue | 6 Kentucky | 4 Virginia | 3 Baylor | 1 Houston | 3 Xavier | 1 Kansas | 2 UCLA,1 Purdue | 3 Baylor | 1 Houston | 1 Kansas,1 Purdue | 1 Kansas,1 Kansas,135
1,22f868a0-0e51-4f0d-8454-31b2295facd8,aekohler87,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,4 Tennessee | 1 Alabama | 1 Houston | 1 Kansas,4 Tennessee | 1 Houston,1 Houston,149
1,a5289f52-0a33-49a5-8e7c-e6f90d70c572,Agentguy,10,1920,0,1 Purdue | 9 Florida Atlantic | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 13 Kent State | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 12 Oral Roberts | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,1 Purdue | 3 Baylor | 1 Houston | 2 UCLA,3 Baylor | 1 Houston,1 Houston,146
1,bf030b93-c3c6-4dae-8eab-46f99d628d17,agonz1521,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,9 Florida Atlantic | 5 Duke | 6 Kentucky | 7 Michigan State | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 7 Northwestern,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,5 Duke | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Houston,1 Houston,108
1,bce847fb-8abe-424f-8f23-21e76c95b1b3,aguelcher,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 15 Princeton | 1 Houston | 8 Iowa | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 7 Missouri | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,1 Purdue | 3 Kansas State | 4 Virginia | 3 Baylor | 1 Houston | 3 Xavier | 4 UConn | 2 UCLA,1 Purdue | 4 Virginia | 1 Houston | 4 UConn,4 Virginia | 1 Houston,1 Houston,133
1,1d113acd-6e89-4ac6-bf2a-7ee9ab81751c,aherrera68w,10,1920,0,1 Purdue | 9 Florida Atlantic | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 13 Kent State | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,9 Florida Atlantic | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 3 Xavier | 4 UConn | 3 Gonzaga,4 Tennessee | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 3 Gonzaga,3 Gonzaga,147
1,b28fc8d4-81c5-41e8-80d9-ee0cedb10db6,ahoffer,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 13 Louisiana | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 11 Pittsburgh | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 3 Gonzaga,1 Purdue | 3 Gonzaga,1 Purdue,162
1,c54ca0c1-f3e6-4ab2-b302-2199184c052b,ahoythere,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 5 Saint Mary's | 2 UCLA,1 Purdue | 1 Alabama | 1 Houston | 2 UCLA,1 Alabama | 1 Houston,1 Houston,138
1,1571d789-b32e-4b68-b636-1c2e12d811a3,aintgotnojuice,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 13 Louisiana | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 13 Kent State | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 13 Iona | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 9 West Virginia | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 13 Kent State | 6 Iowa State | 10 Penn State | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 4 Virginia | 2 Arizona | 1 Houston | 6 Iowa State | 1 Kansas | 3 Gonzaga,6 Kentucky | 2 Arizona | 1 Houston | 3 Gonzaga,2 Arizona | 3 Gonzaga,3 Gonzaga,143
1,8ec265e3-cca1-40f4-90ae-16b047a42fcf,airapparent,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Houston,1 Houston,138
1,75055170-6900-4769-b3af-7474d17894da,ajholiday,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 4 UConn | 11 Arizona State | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 1 Houston | 2 UCLA,1 Alabama | 2 UCLA,1 Alabama,148
1,afdcccde-892c-42db-93c5-79caf842c5b6,Ajml45,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 14 Montana State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 11 Arizona State | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 11 Providence | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 3 Gonzaga,1 Purdue | 3 Gonzaga,3 Gonzaga,155
1,1a32e61b-a24c-4fdb-86a7-56f227321b13,ajpham,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Kansas,1 Kansas,143
1,5804adb7-ce50-4862-b0c0-b85acceac294,akiedis420,10,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 11 Providence | 2 Marquette | 9 West Virginia | 12 Charleston | 6 Creighton | 2 Arizona | 9 Auburn | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,1 Purdue | 2 Marquette | 9 West Virginia | 6 Creighton | 9 Auburn | 3 Xavier | 4 UConn | 6 TCU,1 Purdue | 6 Creighton | 9 Auburn | 4 UConn,1 Purdue | 4 UConn,4 UConn,133
1,1e7f80c5-997c-41cd-8ea3-3d8761130670,Al_Smizzle,10,1920,0,1 Purdue | 9 Florida Atlantic | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 12 Oral Roberts | 3 Kansas State | 2 Marquette | 1 Alabama | 13 Furman | 6 Creighton | 2 Arizona | 8 Iowa | 4 Indiana | 3 Xavier | 10 Penn State | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 4 Indiana | 3 Xavier | 1 Kansas | 2 UCLA,2 Marquette | 1 Alabama | 3 Xavier | 2 UCLA,1 Alabama | 2 UCLA,2 UCLA,135
1,3c1c03b5-bf27-4846-9388-2d2e55afabcc,alanshakespeare,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,8 Memphis | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 6 TCU,2 Marquette | 1 Alabama | 2 Texas | 1 Kansas,1 Alabama | 2 Texas,2 Texas,150
1,4f14ef3c-de95-4296-b143-85f43a64f4bc,albanij,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Houston,1 Alabama,154
1,205686a5-f4ff-4b46-94d0-09f2570a9849,alets20,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 11 Arizona State | 3 Gonzaga | 10 Boise State | 2 UCLA,8 Memphis | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 6 Creighton | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,5 Duke | 1 Alabama | 2 Texas | 4 UConn,1 Alabama | 2 Texas,1 Alabama,160
1,294f88a6-82b1-4454-a24a-dc33e4b69260,alex2008hoops,10,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 11 Arizona State | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 5 San Diego State | 3 Baylor | 1 Houston | 2 Texas | 5 Saint Mary's | 3 Gonzaga,1 Purdue | 3 Baylor | 1 Houston | 3 Gonzaga,1 Purdue | 3 Gonzaga,3 Gonzaga,143
1,eb8732f0-eedd-481e-9514-0a7708a3eb69,Alex611,10,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 7 Missouri | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 8 Arkansas | 3 Gonzaga,3 Kansas State | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 1 Houston,1 Alabama,124
1,42177b86-1a97-43e1-9050-d02a38294618,alexgee013,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 12 Charleston | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 6 Creighton | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,2 Marquette | 1 Alabama | 1 Houston | 4 UConn,2 Marquette | 1 Houston,2 Marquette,145
1,6cbb2568-5c2a-4090-92e8-206c1039d484,alexk14,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 1 Houston | 1 Kansas,5 Duke | 1 Kansas,5 Duke,160
1,7dabdd43-999d-408c-85f9-8d93bc923a27,AlexSomerville33,10,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 9 West Virginia | 12 Charleston | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 10 USC | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,1 Purdue | 1 Alabama | 2 Texas | 2 UCLA,1 Alabama | 2 UCLA,1 Alabama,144
1,e07fed81-fd48-406b-b48b-fa828ca7da4c,allinking17,10,1920,0,1 Purdue | 9 Florida Atlantic | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 9 West Virginia | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 13 Kent State | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 6 Creighton | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,2 Marquette | 1 Alabama | 1 Houston | 2 UCLA,2 Marquette | 1 Houston,1 Houston,123
